bibItem,creatorstatement,propLabel,listpos,givenName,lastName,fullName,fullName_clusters,fullName_recon_Wikidata,fullName_recon_Wikibase
https://eneoli.wikibase.cloud/entity/Q1006,https://eneoli.wikibase.cloud/entity/statement/Q1006-7AEDF6A5-153E-4FA8-8599-F0F9F623FC82,Author,2,Elisabet,Llopart-Saumell,Elisabet Llopart-Saumell,Elisabet Llopart-Saumell,Elisabet Llopart-Saumell,Elisabet Llopart-Saumell
https://eneoli.wikibase.cloud/entity/Q475,https://eneoli.wikibase.cloud/entity/statement/Q475-2F16FFFA-3B00-4FB6-ACEE-7C845338911D,Author,1,Elisabet,Llopart-Saumell,Elisabet Llopart-Saumell,Elisabet Llopart-Saumell,Elisabet Llopart-Saumell,Elisabet Llopart-Saumell
https://eneoli.wikibase.cloud/entity/Q278,https://eneoli.wikibase.cloud/entity/statement/Q278-C7C764DA-D877-4B9B-AD82-9426EA203D51,Author,1,Elisabet,Llopart-Saumell,Elisabet Llopart-Saumell,Elisabet Llopart-Saumell,Elisabet Llopart-Saumell,Elisabet Llopart-Saumell
https://eneoli.wikibase.cloud/entity/Q204,https://eneoli.wikibase.cloud/entity/statement/Q204-8C539133-72FC-4293-AE8F-55D979FB5F6E,Author,5,Matthieu,Llorca,Matthieu Llorca,Matthieu Llorca,Matthieu Llorca,Matthieu Llorca
https://eneoli.wikibase.cloud/entity/Q560,https://eneoli.wikibase.cloud/entity/statement/Q560-607A2705-5453-4284-8ABD-B55DD629A2DE,Author,1,Katie Ní,Loingsigh,Katie Ní Loingsigh,Katie Ní Loingsigh,Katie Ní Loingsigh,Katie Ní Loingsigh
https://eneoli.wikibase.cloud/entity/Q508,https://eneoli.wikibase.cloud/entity/statement/Q508-44330678-DDEF-4055-B51C-EF415A53957D,Author,1,Alizée,Lombard,Alizée Lombard,Alizée Lombard,Alizée Lombard,Alizée Lombard
https://eneoli.wikibase.cloud/entity/Q227,https://eneoli.wikibase.cloud/entity/statement/Q227-CE8FAAA6-A255-4368-9DA7-2F20CD69E4AF,Author,2,Henrik,Lorentzen,Henrik Lorentzen,Henrik Lorentzen,Henrik Lorentzen,Henrik Lorentzen
https://eneoli.wikibase.cloud/entity/Q1024,https://eneoli.wikibase.cloud/entity/statement/Q1024-5C477352-F8AD-4F7B-BA8D-C317F6A390DF,Author,3,Jimmy,Luzzi,Jimmy Luzzi,Jimmy Luzzi,Jimmy Luzzi,Jimmy Luzzi
https://eneoli.wikibase.cloud/entity/Q1042,https://eneoli.wikibase.cloud/entity/statement/Q1042-6D9A18D5-05A3-4339-B84F-268F3CAACA6A,Author,2,Dorina,Macovei,Dorina Macovei,Dorina Macovei,Dorina Macovei,Dorina Macovei
https://eneoli.wikibase.cloud/entity/Q1053,https://eneoli.wikibase.cloud/entity/statement/Q1053-B9B27C1B-6052-4DE5-8510-4D42E995E2FA,Author,3,Ra'na,Mahmoodi,Ra'na Mahmoodi,Ra'na Mahmoodi,Ra'na Mahmoodi,Ra'na Mahmoodi
https://eneoli.wikibase.cloud/entity/Q1015,https://eneoli.wikibase.cloud/entity/statement/Q1015-1A553AA5-2629-4302-938C-F81D76664AF9,Author,1,Julie,Makri-Morel,Julie Makri-Morel,Julie Makri-Morel,Julie Makri-Morel,Julie Makri-Morel
